"SEGMENTO","IDVIV","HOGAR","O","FOLIO","REGION","PROVINCIA","COMUNA","ZONA","ESTRATO","EXPR_P","EXPP_P","EXPC_P","EXPR","EXPP","EXPC","r0","PCO1","SEXO","EDAD","ECIVIL","NUCLEO","PCO2","NUMPER","R7","R8","R9","R10A","R10B","R11A","R11B","R11C","R11D","R11E","R12","R13A","R13B","R14","R15","R16A","R16B","R17","R18A","R18B","R18C","R18D","R18E","R18F","R18G","R18H","E1","E2","E3","E4","E5","E6","E7C","E7T","DEPEN","E8_RBD","E8_DV","E8_TE","E9","E10","E11PBU","E11PBT","E11PDA","E11BU","E11BT","E11BD","E11BM","E11BDA","E11MU","E11MT","E11MDA","E12A","E12B","E13T1","E13MB1","E13T2","E13MB2","E14","E15C1","E15C2","E16","E17C1","E17C2","O1","O2","O3","O4","O5","O6","O7","O8","O9","O10","O11","C_O12","C_O13","O14","O15","O16","O17","O18","O19","O20","O21","O22","O23","O24","O25","O26","O27","O28","O29","O30","O31","O32","O33","Y22TA","Y22TR1","Y22TB","Y22TR2","Y23T1","Y23TR1","Y23M1","Y23T2","Y23TR2","Y23M2","Y23T3","Y23TR3","Y23M3","Y23T4","Y23TR4","Y23M4","S1","S2A","S2B","S3A1","S3A2","S3A3","S3B1","S3B2","S4","S5","S6","S7","S8","S9","S10","S11","S12","S13","S14A","S14B","S14C","S14D","S15A","S15B","S15C","S15D","S16A","S16B","S16C","S16D","S17A","S17B","S17C","S17D","S18A","S18B","S18C","S18D","S19A","S19B","S19C","S19D","S20A","S20B","S20C","S20D","S21","S21A","S21B","S21C","S21D","S22","S22A","S22B","S22C","S23","S24A","S24B","S24C","S25","S26","S27","S28","S29A","S29B","T1A","T1B","T1C","T2A","T2B","T2C","T3A","T3B","T3C","T3D","T3E","T4","T5","T6","T7","T8","T8COD","T9","T9COD","T10","T10COD","T11","T12","T13","T14","T15PE","T15PA","T15ME","T15MA","T16PC","T16PT","T16MC","T16MT","T17P","T17M","T18A","T18B","T19A","T19B","T19C","T19D","T19E","T19F","T19G","V1","V2","V3","V4","V5","V6","V7A","V7B","V7C","V7D","V7E","V7F","V7G","V7H","V8","V9","V10","V11","V12A","V12B","V13A","V13B","V14A","V14B","V15","V16","V17","V18","V19","V20","V21","V22","V23A","V23B","V23C","V23D","V23E","V23F","V23G","V23H","V24","V25","V26E","V26P","V26U","V27","V28","V29","V30","V31","V32","ESC","EDUC","ASISTE","ACTIV","RAMA","OFICIO","CORTE","DAU","DAUR","QAUT","QAUTR","YOPRAJ","YOPRHAJ","YTRABAJ","YTRABHAJ","YPENSAJ","YPENSHAJ","YPRESAJ","YPRESHAJ","YSFAMAJ","YSFAMHAJ","Y1813HAJ","YCESAJ","YCESHAJ","YBPFEAJ","YBPFEHAJ","YFAMAJ","YFAMHAJ","YBPFAJ","YBPFHAJ","Y2003HAJ","YOTPAJ","YOTPHAJ","YJUBAJ","YJUBHAJ","YVITAJ","YVITHAJ","YINVAJ","YINVHAJ","YMONAJ","YMONHAJ","YORFAJ","YORFHAJ","YSUBAJ","YSUBHAJ","YAUTAJ","YAUTHAJ","YTOTAJ","YTOTHAJ","YMONEHAJ","YPCHMON","YAIMHAJ","YOAUTAJ","YOAUTHAJ","INDMAT","INDSAN","CVIV","IAI","IAE","HACINAMI1","GRADODIS"
3102111,173,1,1,"1000671-6",3,31,3102,1,31021,25,29,28,25,28,27,1,1,1,59,7,1,1,1,88,NA,NA,0,0,2,1,2,2,2,0,NA,NA,1,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,2,NA,NA,NA,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8273,3114,"E",4,45,3,NA,2,2000,12,3,5,NA,1,2,1,3,1,2,1,1,1,90,NA,NA,NA,4,11,35000,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,4,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,10,NA,NA,2,4101,1,NA,1,NA,3,3,12,1,999,NA,999,NA,5,4,3,2,3,6,16,NA,1,1,1,1,2,2,2,1,1,1,NA,1,1,2,1,0,0,0,1,1,0,1,1,1,1,2,1,1,1,2,1,1,1,1,1,2e+05,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1996,NA,126000,NA,3,5,NA,NA,NA,4,9,4,2,1,3,8,3,9,10,5,5,221000,221000,221000,221000,NA,0,NA,0,NA,0,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,NA,0,196820,196820,NA,0,NA,0,NA,0,NA,0,417820,417820,417820,501420,417820,417820,83600,196820,196820,1,1,1,1,1,1,6
3102111,174,1,1,"1000681-3",3,31,3102,1,31021,25,29,28,25,28,27,1,1,2,44,1,1,1,5,88,NA,NA,0,0,1,1,1,2,1,1,5,5,1,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,2,NA,NA,NA,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,14,NA,NA,1,3,165000,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,7,8,90,NA,NA,NA,3,12,90000,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,4,4,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,1,6,1,1,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,1,8,1,7,7,8,NA,NA,NA,NA,NA,NA,NA,NA,5,2,2,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,10,NA,NA,2,8111,1,NA,3,NA,NA,6,6,1,65,NA,65,NA,99,99,3,4,9,3,16,NA,2,1,1,1,2,2,2,1,1,1,NA,2,4,3,1,0,0,0,1,1,0,1,1,1,1,2,1,1,1,2,1,4,1,1,1,180000,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2002,NA,180000,NA,1,5,NA,NA,NA,4,3,2,2,3,NA,NA,3,6,6,3,3,NA,424320,221000,645320,NA,0,NA,0,NA,0,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,261000,685320,261000,760560,685320,137064,75240,40000,40000,1,1,1,1,1,1,6
3102111,174,1,2,"1000681-3",3,31,3102,1,31021,25,29,28,25,28,27,3,2,1,37,1,1,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,2,NA,4,NA,8,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7241,9512,"F",4,45,3,NA,1,2009,3,3,5,NA,1,1,1,1,1,2,1,1,8,90,NA,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,4,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,1,NA,1,NA,1,NA,2,3,4,1,65,NA,58,NA,99,99,99,99,3,6,16,NA,2,2,2,2,2,2,2,1,1,1,NA,2,4,3,1,0,0,0,1,1,0,1,1,1,1,2,1,1,1,2,1,4,1,1,1,180000,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2002,NA,180000,NA,1,5,NA,NA,NA,4,8,3,2,1,9,7,3,6,6,3,3,212160,424320,212160,645320,NA,0,NA,0,NA,0,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,212160,685320,212160,760560,685320,137064,75240,NA,40000,1,1,1,1,1,1,6
3102111,174,1,3,"1000681-3",3,31,3102,1,31021,25,29,28,25,28,27,1,4,2,23,7,1,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,5,NA,3,1,1,2,1,2,2,2,2,1,6,2,NA,17,NA,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5169,6200,"F",4,45,3,NA,1,2009,2,3,5,NA,1,1,1,1,1,2,1,1,1,90,NA,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,6,4,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,2,8111,1,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,NA,1,1,1,1,2,2,2,1,1,1,NA,2,4,3,1,0,0,0,1,1,0,1,1,1,1,2,1,1,1,2,1,4,1,1,1,180000,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2002,NA,180000,NA,1,5,NA,NA,NA,4,12,6,2,1,6,5,3,6,6,3,3,212160,424320,212160,645320,NA,0,NA,0,NA,0,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,212160,685320,212160,760560,685320,137064,75240,NA,40000,1,1,1,1,1,1,6
3102111,174,1,4,"1000681-3",3,31,3102,1,31021,25,29,28,25,28,27,3,3,1,21,7,1,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,5,NA,3,2,1,2,1,2,2,2,2,1,6,2,NA,17,NA,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,1,NA,NA,16,1,NA,5,180000,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,7,8,90,NA,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,4,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,1,NA,1,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,NA,2,2,2,2,2,2,2,1,1,1,NA,2,4,3,1,0,0,0,1,1,0,1,1,1,1,2,1,1,1,2,1,4,1,1,1,180000,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2002,NA,180000,NA,1,5,NA,NA,NA,4,12,6,2,2,NA,NA,3,6,6,3,3,NA,424320,NA,645320,NA,0,NA,0,NA,0,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,685320,NA,760560,685320,137064,75240,NA,40000,1,1,1,1,1,1,6
3102111,174,1,5,"1000681-3",3,31,3102,1,31021,25,29,28,25,28,27,3,3,1,6,7,1,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,0,1,3,13196,2,10,2,6,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,0,NA,NA,NA,1,1,1,7,0,NA,NA,NA,1,1,1,7,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,2,60,1,1,NA,NA,NA,NA,NA,22,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,2,4,3,1,0,0,0,1,1,0,1,1,1,1,2,1,1,1,2,1,4,1,1,1,180000,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2002,NA,180000,NA,1,5,NA,NA,NA,4,NA,NA,1,NA,NA,NA,3,6,6,3,3,NA,424320,NA,645320,NA,0,NA,0,NA,0,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,685320,NA,760560,685320,137064,75240,NA,40000,1,1,1,1,1,1,6
3102111,175,1,1,"1000691-0",3,31,3102,1,31021,25,29,28,25,28,27,1,1,1,56,2,1,1,3,88,NA,NA,0,0,2,1,2,2,2,1,5,1,1,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,2,NA,NA,NA,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7216,1301,"A",6,30,3,NA,1,1979,1,3,2,1,NA,NA,NA,NA,NA,2,1,7,8,90,NA,NA,NA,4,12,34500,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,1,1,5,7,1,1,1,5,0,NA,NA,NA,1,3,1,5,1,8,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,2,2,4,NA,NA,3,NA,NA,1,1,NA,NA,NA,1,10,NA,NA,2,2101,1,NA,1,NA,3,6,7,1,90,NA,86,NA,99,99,6,4,3,3,16,NA,2,1,2,2,2,2,2,1,1,1,NA,2,3,1,0,0,1,0,0,1,0,1,1,1,1,2,1,2,1,3,3,4,1,1,1,50000,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2002,NA,165000,NA,1,5,NA,NA,NA,4,4,2,2,1,1,7,3,6,7,3,4,410800,410800,468996,468996,NA,0,NA,0,NA,0,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,468996,468996,468996,489896,468996,156332,20900,NA,0,2,1,2,1,1,2,1
3102111,175,1,2,"1000691-0",3,31,3102,1,31021,25,29,28,25,28,27,3,2,2,48,2,1,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,2,NA,NA,NA,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,3,7,NA,NA,1,2,165000,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,8,90,NA,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,6,4,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,2,6301,1,NA,3,NA,NA,3,5,1,69,NA,66,NA,99,99,99,99,3,6,16,NA,2,2,2,2,2,2,2,1,1,1,NA,2,3,1,0,0,1,0,0,1,0,1,1,1,1,2,1,2,1,3,3,4,1,1,1,50000,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2002,NA,165000,NA,1,5,NA,NA,NA,4,4,2,2,3,NA,NA,3,6,7,3,4,NA,410800,NA,468996,NA,0,NA,0,NA,0,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,468996,NA,489896,468996,156332,20900,NA,0,2,1,2,1,1,2,6
3102111,175,1,3,"1000691-0",3,31,3102,1,31021,25,29,28,25,28,27,3,3,2,9,7,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,3,3,3,2,13177,6,110,1,3,NA,NA,NA,2,1,2,2,2,NA,NA,NA,2,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,NA,4,9,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,1,1,1,5,NA,NA,NA,NA,NA,22,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,2,3,1,0,0,1,0,0,1,0,1,1,1,1,2,1,2,1,3,3,4,1,1,1,50000,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2002,NA,165000,NA,1,5,NA,NA,NA,4,NA,NA,1,NA,NA,NA,3,6,7,3,4,NA,410800,NA,468996,NA,0,NA,0,NA,0,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,468996,NA,489896,468996,156332,20900,NA,0,2,1,2,1,1,2,6
3102111,176,1,1,"1000701-1",3,31,3102,1,31021,25,29,28,25,28,27,1,1,2,57,4,1,1,2,88,NA,NA,0,0,2,1,2,2,2,0,NA,NA,1,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,2,NA,NA,NA,6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5220,6200,"A",1,45,1,9,1,2008,9,3,2,2,NA,NA,NA,NA,NA,2,9,NA,8,90,NA,NA,NA,3,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,4,3,1,NA,5,1,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,1,6,5,7,0,NA,NA,NA,0,NA,NA,NA,1,1,1,5,1,8,1,5,1,8,NA,NA,NA,NA,NA,NA,NA,NA,5,1,NA,2,2,1,NA,NA,2,NA,NA,1,1,NA,NA,NA,1,10,NA,NA,2,13130,1,NA,1,NA,6,3,6,1,80,NA,71,NA,3,2,99,99,3,6,13,NA,1,1,2,1,2,2,2,1,1,1,NA,2,3,2,0,0,1,0,0,1,0,1,1,1,1,2,1,2,3,2,1,1,3,1,1,80000,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2000,NA,125000,NA,1,5,NA,NA,NA,4,6,3,2,1,6,5,3,2,2,1,1,41080,41080,51350,51350,NA,0,NA,0,NA,0,0,NA,0,NA,0,NA,0,6666,6666,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,6666,6666,111350,111350,118016,151456,118016,59008,33440,60000,60000,2,1,2,1,1,1,1
3102111,176,1,2,"1000701-1",3,31,3102,1,31021,25,29,28,25,28,27,3,9,2,9,7,1,12,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,3,3,3,3,440,5,110,2,6,NA,NA,NA,2,1,2,2,2,NA,NA,NA,2,2,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,2,13101,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,2,3,2,0,0,1,0,0,1,0,1,1,1,1,2,1,2,3,2,1,1,3,1,1,80000,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2000,NA,125000,NA,1,5,NA,NA,NA,4,NA,NA,1,NA,NA,NA,3,2,2,1,1,NA,41080,NA,51350,NA,0,NA,0,NA,0,0,NA,0,NA,0,NA,0,NA,6666,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,6666,NA,111350,NA,151456,118016,59008,33440,NA,60000,2,1,2,1,1,1,6
3102111,177,1,1,"1000711-9",3,31,3102,1,31021,25,29,28,25,28,27,3,1,1,43,1,1,1,5,88,NA,NA,1,0,2,1,2,2,1,1,5,6,1,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,2,NA,NA,NA,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6152,1301,"B",6,45,1,6,1,1990,2,3,2,2,NA,NA,NA,NA,NA,2,2,NA,8,90,NA,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,10,NA,NA,2,13101,1,NA,1,NA,2,5,2,1,62,NA,62,NA,99,99,4,5,9,5,16,NA,2,2,2,2,2,2,2,8,NA,1,NA,2,4,2,0,0,1,0,0,1,0,1,1,1,1,2,1,1,1,2,2,4,1,1,8,50000,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,12,6,2,1,1,6,3,5,5,3,3,513500,513500,513500,579800,NA,0,NA,0,NA,0,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,530446,596746,530446,596746,596746,119349,0,16946,16946,1,1,1,1,1,2,6
3102111,177,1,2,"1000711-9",3,31,3102,1,31021,25,29,28,25,28,27,1,2,2,44,1,1,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,4,6,1,2,1,2,1,2,2,2,2,1,6,2,NA,NA,NA,4,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,21,NA,NA,1,3,180000,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,9,8,90,NA,NA,NA,8,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,4,NA,NA,NA,3,NA,NA,NA,1,NA,4,1,4,NA,5,1,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,1,5,7,1,1,1,1,5,1,1,1,5,1,2,1,5,7,8,NA,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,2,5107,1,NA,3,NA,NA,3,7,1,62,NA,63,NA,2,6,5,2,2,6,2,NA,1,1,2,1,2,1,1,8,NA,1,NA,2,4,2,0,0,1,0,0,1,0,1,1,1,1,2,1,1,1,2,2,4,1,1,8,50000,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,16,8,2,3,NA,NA,3,5,5,3,3,NA,513500,66300,579800,NA,0,NA,0,NA,0,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,66300,596746,66300,596746,596746,119349,0,NA,16946,1,1,1,1,1,2,6
