"segmento","folio","o","region","comuna","zona","estrato","VarStrat","VarUnit","expr_full","expc_full","expr_fullsat","expr_fullfin","pco1","viv","hog","tot_hogviv","o_viv","sexo","edad","ecivil","pareja","nucleo","pco2","numper","h11","h11e_esp","e1","e2a","e2b","e2c","e3","e4","e5","e6a","e6b","e6c","e7","e8dv","e8nom","e8dir","e8com","e8rbd","e8te","e9","e10","e11a","e11b","e11c","e11d","e12a","e12b1","e12b2","e13pbu","e13pbt","e13pbd","e13pbm","e13bu","e13bt","e13bd","e13bm","e13bp","e13mu","e13mt","e13md","e13mm","e14a","e14b","e15","e16","e17t1","e17t2","e18t1m","e18t1p","e18t2m","e18t2p","e0","o1","o2","o3","o4","o5","o6","o7r1","o7r2","o8","oficio4","o10","o11","o12","o13","o14","o15","o16","o17","o18","o19","o20","rama4_sub","o22","rama4","o24","o25","o26","o27","o28","o29","o30","o0","y21","y28a","y28b","y28c","y28d","y28e","y29a","y29b1","y29b2","y29b3","y29b4","y29b5","y30a","y30b","y30c","y30d","y30e","y0","s1","s2a","s2b","s2c","s3","s4","s5","s6","s7","s8","s9","s10","s11","s12","s13","s14","s15","s16","s17","s18a","s18b","s19","s20","s21","s22","s23","s24a","s24b","s24c","s25a","s25b","s25c","s26a","s26b","s26c","s27a","s27b","s27c","s28a","s28b","s28c","s29a","s29b","s29c","s30a","s30b","s30c","s30d","s31a","s31b","s31c","s31d","s32a","s32b","s32c","s32d","s33a","s33b","s33c","s33d","s34","s35","s36","s37t1","s37t2","s37t3","s38o1","s38o2","s38o3","s39a","s39b","s39c","s39d","s40a","s40b","s40c","s40d","s40e","s40f","s40g","s41a","s41b","s0","r1a","r1c_cod","r1p_cod","r2","r2c_cod","r2p_cod","r1b","r3","r4mn","r4mc","r5pn","r5pc","r6","r7","r8","r9","r10","r11a","r11b","r12","r13a","r13b","r13c","r13d","r13e","r13f","r14a","r14b","r14c","r14d","r14e","r15","r16","r17","r18a","r18b","r18c","r18d","r18e","r18f","r18g","r18h","r19","r20","r0","v1","v2","v2frent","v2fo","v3","v4","v5","v5m","v6","v7","v8","v9","v10","v11","v12","v13","v14","v15","v16a","v16b","v16c","v17","v18","v19","v19r","v20","v21","v22","v23","v23r","v24","v25","v26a","v26b","v26c","v26d","v26e","v27a","v27b","v27c","v27d","v27e","v28","v29","v30","v31","v32","v33","v34","v35","v36","v37","v38","v39","v0a","v0b","esc","educ","asiste","depen","activ","oficio1","rama1_sub","rama1","submuestra","corte","qaut","daut","qaur","daur","yopraj","yoprhaj","ytrabaj","ytrabhaj","ypensaj","ypenshaj","ypresaj","ypreshaj","ysfamaj","ysfamhaj","y2401aj","y2401haj","ycesaj","yceshaj","ybpfeaj","ybpfehaj","yfamaj","yfamhaj","yotpaj","yotphaj","yjubaj","yjubhaj","yvitaj","yvithaj","yinvaj","yinvhaj","ymonaj","ymonhaj","yorfaj","yorfhaj","y2301aj","y2301haj","y2501aj","y2501haj","y2502aj","y2502haj","y2503aj","y2503haj","y2504aj","y2504haj","yautaj","yauthaj","yoautaj","yoauthaj","ymoneaj","ymonehaj","ysubaj","ysubhaj","ytotaj","ytothaj","yaimhaj","ypcauthaj","ypcmonhaj","indmat","indsan","cviv","iae","iai","hacinamiento","dia_ent","mes_ent","a_o_ent","fecha_ent"
11011005,11011005041,1,1,1101,1,11011,11121,11121142,13,12,41,36,1,4,1,1,1,1,57,1,1,1,1,7,1,NA,1,2,NA,NA,2,NA,NA,5,1,6,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1314,85,3,1,2007,2,1,NA,NA,NA,NA,NA,NA,NA,5211,2,2,2,2,NA,1,2,1,5,1,2,2,2,2,2,NA,NA,NA,NA,NA,2,2,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,5,5,NA,NA,NA,NA,NA,NA,1,8,6,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,1,8,8,3,0,NA,NA,NA,0,NA,NA,NA,8,NA,NA,NA,25,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,4202,NA,1,NA,NA,NA,3,1,0,1,0,9,3,NA,12,1,0,1,2,1,1,1,1,1,1,1,2,2,2,2,NA,1,1,1,1,1,1,2,2,1,2,1,6,1,1,4,NA,NA,1,1,5,NA,1,1,1,1995,2,3,1,450000,5,NA,1,2,2,8e+05,1,1e+05,NA,1,1,1,350000,NA,2,1,4,1,1,3,0,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,2,2,3,2,1,3,"1",1,6,2,2,NA,1,1,NA,7,1,3,5,9,5,9,1435700,2029160,2256100,3085846,NA,78449,NA,0,NA,0,NA,0,NA,0,NA,0,NA,10108,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,2386954,3216700,130854,130854,2386954,3400257,NA,183557,2386954,3775457,375200,459528.571428571,485751,1,1,1,1,2,1,13,11,2011,20111113
11011005,11011005041,2,1,1101,1,11011,11121,11121142,13,12,NA,NA,2,4,1,1,2,2,63,1,1,1,2,7,1,NA,1,2,NA,NA,2,NA,NA,5,1,6,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,5220,85,3,1,2007,3,9,NA,NA,NA,NA,NA,NA,NA,5211,2,2,2,2,NA,1,2,3,NA,1,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,4,4,NA,3,30,NA,NA,NA,NA,1,NA,1,NA,2,2,NA,4,1,1,1,NA,1,1,1,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,1,4,2,4,25,NA,NA,7,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1405,NA,1,NA,NA,NA,3,1,0,1,0,10,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,3,1,4,NA,NA,1,1,5,NA,1,1,1,1995,2,3,1,450000,5,NA,1,2,2,8e+05,1,1e+05,NA,1,1,1,350000,NA,2,1,4,1,1,3,0,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,2,2,3,2,1,3,"1",1,6,2,2,NA,1,5,NA,7,1,3,5,9,5,9,NA,2029160,NA,3085846,78449,78449,NA,0,NA,0,NA,0,NA,0,NA,0,NA,10108,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3216700,NA,130854,173449,3400257,173449,183557,173449,3775457,375200,459528.571428571,485751,1,1,1,1,2,1,13,11,2011,20111113
11011005,11011005041,3,1,1101,1,11011,11121,11121142,13,12,NA,NA,3,4,1,1,3,1,23,7,7,1,3,7,1,NA,1,2,NA,NA,1,NA,NA,11,2,2,2,NA,"INACAP","LA TIRANA",1101,430,0,10,6,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,136000,136000,8,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,5220,40,3,1,2007,3,5,1,1,1,1,1,NA,NA,5220,2,2,2,2,NA,1,1,2,NA,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,6,5,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,8,NA,NA,NA,25,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,9,3,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,1,1,1,1,2,2,2,1,NA,3,1,4,NA,NA,1,1,5,NA,1,1,1,1995,2,3,1,450000,5,NA,1,2,2,8e+05,1,1e+05,NA,1,1,1,350000,NA,2,1,4,1,1,3,0,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,2,2,3,2,1,3,"1",1,14,7,1,11,1,5,NA,7,1,3,5,9,5,9,197820,2029160,315963,3085846,NA,78449,NA,0,NA,0,NA,0,NA,0,NA,0,NA,10108,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,315963,3216700,NA,130854,315963,3400257,NA,183557,315963,3775457,375200,459528.571428571,485751,1,1,1,1,2,1,13,11,2011,20111113
11011005,11011005041,4,1,1101,1,11011,11121,11121142,13,12,NA,80,12,4,1,1,4,2,30,2,2,2,1,7,3,502,1,2,NA,NA,2,NA,7,12,1,4,4,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,9131,45,3,1,2007,3,7,1,1,1,1,1,NA,NA,9500,2,2,6,2,NA,1,1,1,5,2,2,2,2,2,2,NA,NA,NA,NA,NA,2,2,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,2,26,3,NA,NA,NA,9,NA,NA,NA,2,2,2,6,5,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,8,NA,NA,NA,25,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,NA,502,2,1401,NA,2006,3,6,99,6,99,1,1,1,12,2,NA,NA,NA,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,2,2,2,2,1,NA,3,1,4,NA,NA,1,1,5,NA,1,1,1,1995,2,3,1,450000,5,NA,1,2,2,8e+05,1,1e+05,NA,1,1,1,350000,NA,2,1,4,1,1,3,0,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,2,2,3,2,1,3,"1",1,16,8,2,NA,1,9,NA,16,1,3,5,9,5,9,197820,2029160,197820,3085846,NA,78449,NA,0,NA,0,NA,0,NA,0,NA,0,10108,10108,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,197820,3216700,NA,130854,207928,3400257,10108,183557,207928,3775457,375200,459528.571428571,485751,1,1,1,1,2,1,13,11,2011,20111113
11011005,11011005041,5,1,1101,1,11011,11121,11121142,13,12,NA,NA,12,4,1,1,5,1,28,2,2,2,2,7,1,NA,1,2,NA,NA,1,NA,NA,12,2,3,5,NA,"INACAP","LA TIRANA",1101,54,0,10,6,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,136000,136000,8,NA,NA,NA,NA,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,1314,17,3,3,2007,3,5,2,3,2,1,1,NA,NA,5220,1,2,2,2,NA,2,NA,3,NA,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,2,NA,6,5,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,8,NA,NA,NA,25,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,NA,NA,1,NA,NA,NA,3,5,5,6,6,10,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,2,2,2,2,3,NA,3,1,4,NA,NA,1,1,5,NA,1,1,1,1995,2,3,1,450000,5,NA,1,2,2,8e+05,1,1e+05,NA,1,1,1,350000,NA,2,1,4,1,1,3,0,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,2,2,3,2,1,3,"1",1,15,7,1,9,1,1,NA,7,1,3,5,9,5,9,197820,2029160,315963,3085846,NA,78449,NA,0,NA,0,NA,0,NA,0,NA,0,NA,10108,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,315963,3216700,NA,130854,315963,3400257,NA,183557,315963,3775457,375200,459528.571428571,485751,1,1,1,1,2,1,13,11,2011,20111113
11011005,11011005041,6,1,1101,1,11011,11121,11121142,13,12,NA,NA,12,4,1,1,6,1,4,7,7,2,3,7,1,NA,NA,NA,NA,NA,1,NA,NA,3,7,0,NA,0,"STA MARIA A 11","ANIBAL PINTO",1101,109,10,1,1,1,1,2,2,2,NA,NA,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,6,5,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,8,NA,NA,NA,25,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,4,NA,NA,1,1,5,NA,1,1,1,1995,2,3,1,450000,5,NA,1,2,2,8e+05,1,1e+05,NA,1,1,1,350000,NA,2,1,4,1,1,3,0,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,2,2,3,2,1,3,"1",1,NA,0,1,1,NA,NA,NA,NA,1,3,5,9,5,9,NA,2029160,NA,3085846,NA,78449,NA,0,NA,0,NA,0,NA,0,NA,0,NA,10108,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3216700,NA,130854,NA,3400257,NA,183557,NA,3775457,375200,459528.571428571,485751,1,1,1,1,2,1,13,11,2011,20111113
11011005,11011005041,7,1,1101,1,11011,11121,11121142,13,12,NA,NA,12,4,1,1,7,1,1,7,7,2,3,7,1,NA,NA,NA,NA,NA,1,NA,NA,2,7,0,NA,0,"LOS MORROS","ANIBAL PINTO",1101,1101037,10,1,1,1,1,2,2,2,NA,NA,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,6,5,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,8,NA,NA,NA,25,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,4,NA,NA,1,1,5,NA,1,1,1,1995,2,3,1,450000,5,NA,1,2,2,8e+05,1,1e+05,NA,1,1,1,350000,NA,2,1,4,1,1,3,0,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,2,2,3,2,1,3,"1",1,NA,0,1,6,NA,NA,NA,NA,1,3,5,9,5,9,NA,2029160,NA,3085846,NA,78449,NA,0,NA,0,NA,0,NA,0,NA,0,NA,10108,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3216700,NA,130854,NA,3400257,NA,183557,NA,3775457,375200,459528.571428571,485751,1,1,1,1,2,1,13,11,2011,20111113
11011005,11011005111,1,1,1101,1,11011,11121,11121142,13,12,23,24,1,11,1,1,1,1,28,2,2,1,1,3,1,NA,1,2,NA,NA,2,NA,7,12,1,5,5,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2441,45,3,1,2011,3,5,1,1,1,1,1,NA,NA,6519,6,6,3,2,NA,1,1,1,5,1,1,1,1,1,1,2,2,1,2,2,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1,1,7,5,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,8,NA,NA,NA,25,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,13101,NA,1,NA,NA,NA,3,11,2,12,4,10,NA,NA,12,2,NA,NA,NA,1,1,1,1,1,1,1,2,2,2,2,NA,1,1,1,1,2,1,2,1,2,2,2,8,1,1,1,NA,NA,5,4,3,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,250000,2,2,2,250000,1,12000,NA,1,1,1,8000,NA,5,NA,2,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,4,3,1,1,1,1,1,2,3,"1",1,17,8,2,NA,1,2,NA,10,1,3,5,10,5,10,1208900,1692460,1806938,2391698,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,1911740,2530416,104802,138718,1911740,2530416,NA,0,1911740,2530416,0,843472,843472,1,1,1,1,1,1,13,11,2011,20111113
11011005,11011005111,2,1,1101,1,11011,11121,11121142,13,12,NA,NA,2,11,1,1,2,2,24,2,2,1,2,3,1,NA,1,2,NA,NA,2,NA,7,10,1,4,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,3431,45,3,1,2009,3,5,1,1,1,1,1,NA,NA,7530,6,6,3,2,NA,1,1,2,NA,1,2,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,1,24,3,NA,NA,NA,1,NA,NA,NA,7,2,NA,7,5,NA,NA,NA,NA,NA,NA,1,8,4,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,1,8,8,4,0,NA,NA,NA,0,NA,NA,NA,8,NA,NA,NA,25,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,5109,NA,1,NA,NA,NA,3,99,99,12,4,10,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,2,1,2,1,2,2,2,NA,2,1,1,NA,NA,5,4,3,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,250000,2,2,2,250000,1,12000,NA,1,1,1,8000,NA,5,NA,2,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,4,3,1,1,1,1,1,2,3,"1",1,12,6,2,NA,1,3,NA,12,1,3,5,10,5,10,483560,1692460,584760,2391698,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,618676,2530416,33916,138718,618676,2530416,NA,0,618676,2530416,0,843472,843472,1,1,1,1,1,1,13,11,2011,20111113
11011005,11011005111,3,1,1101,1,11011,11121,11121142,13,12,NA,NA,3,11,1,1,3,1,0,7,7,1,3,3,1,NA,NA,NA,NA,NA,2,2,NA,1,7,0,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,2,NA,7,5,NA,NA,NA,NA,NA,NA,0,NA,NA,1,8,4,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,0,NA,NA,NA,1,1,8,4,8,NA,NA,NA,25,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,NA,NA,5,4,3,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,250000,2,2,2,250000,1,12000,NA,1,1,1,8000,NA,5,NA,2,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,4,3,1,1,1,1,1,2,3,"1",1,NA,0,2,NA,NA,NA,NA,NA,1,3,5,10,5,10,NA,1692460,NA,2391698,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,2530416,NA,138718,NA,2530416,NA,0,NA,2530416,0,843472,843472,1,1,1,1,1,1,13,11,2011,20111113
11011005,11011005121,1,1,1101,1,11011,11121,11121142,13,12,15,14,1,12,1,1,1,2,80,7,7,1,1,2,1,NA,1,2,NA,NA,2,NA,NA,7,1,6,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,2,1,3,2,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,7,1,5,2,2,1,2,1,2,NA,NA,NA,NA,NA,2,1,2,1,2,1,NA,NA,NA,NA,NA,1,4,NA,2,23,NA,NA,NA,NA,1,NA,1,NA,1,2,2,5,2,2,1,NA,1,1,1,1,8,3,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,1,8,8,3,0,NA,NA,NA,1,8,8,3,1,4,2,3,9,1,NA,7,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,NA,NA,1,NA,NA,NA,2,5,4,6,6,10,NA,NA,12,2,NA,NA,NA,1,1,1,1,2,2,2,2,2,2,2,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,9,1,0,NA,NA,NA,8,4,2,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,60000,1,15000,NA,1,1,1,15000,NA,5,NA,2,1,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,1,2,2,1,2,5,"1",1,12,5,2,NA,3,NA,NA,NA,1,3,1,2,1,2,NA,0,NA,0,NA,0,39821,39821,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,112000,112000,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,112000,112000,112000,112000,151821,151821,39821,39821,151821,151821,0,56000,75910.5,1,1,1,1,2,1,13,11,2011,20111113
11011005,11011005121,2,1,1101,1,11011,11121,11121142,13,12,NA,NA,9,12,1,1,2,1,21,7,7,2,1,2,1,NA,1,2,NA,NA,1,NA,NA,11,2,3,3,NA,"UNAP","AV A PRAT 2120",1101,171,0,8,2,2,2,2,2,1,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120000,120000,8,NA,NA,NA,NA,NA,3,2,2,2,1,2,2,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,7,3,5,1,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99,2,2,7,5,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,8,NA,NA,NA,25,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,NA,NA,1,NA,NA,NA,3,12,5,12,5,10,NA,NA,3,2,NA,NA,NA,2,2,2,2,2,1,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,2,2,2,2,1,NA,3,0,NA,NA,NA,8,4,2,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,60000,1,15000,NA,1,1,1,15000,NA,5,NA,2,1,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,1,2,2,1,2,5,"1",1,15,7,1,10,3,NA,NA,NA,1,3,1,2,1,2,NA,0,NA,0,NA,0,NA,39821,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,112000,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,112000,NA,112000,NA,151821,NA,39821,NA,151821,0,56000,75910.5,1,1,1,1,2,1,13,11,2011,20111113
